,ID,Pseudodiptomus.Adult,Psedodiptomus.copepidite,Acanthocyclops.adult,Acanthocyclops.copepididte,Cyclopoid.sp.,Cyclopoid.nauplii,Calanoid.naulpii,Harpaticoid,Daphnia.pulex,Daphnia.laevis,Daphnia.magna,Daphnia.mendotea,Ceriodaphnia.sp.,Simocephalus.sp.,Bosmina.sp.,Sididae,Chydorus.sphaericus,Eurycercus,Alona,Chydoridae,Diaphanosoma,Scapholeberis,Cladocera.embryo,Eucypris,Ilyocypris,Cypridopsis,Gammarus,Rotifer,Polychaete,Acari,Chironomid.larvae,Oliogochaete,Gastropod,Tardigrade,Nematode,Hyalella,Hydra,Terrestrial.insect,Collembola,Baetidae,Diptera,Hydroptilidae,Coleoptera,Ephemerellidae,Odonata,Bivalve,Trichoptera,Corixidae,Fish.larvae,Ilyocryptus,Streblocerus,Moina,DATE,LOCATION,TIME,TEMP..C.,EC...s.cm.,SPC...s.cm.,TDS..mg.L.,SALINITY..PSU.,DO....sat.,DO..mg.L.,pH,TURBIDITY..NTU.,CHL...g.L.,BGA...g.L.,Start.Rotation,End.Rotation,ZOOP.SCORE..1.10.,Notes,VolumeSampled
621,RRSAC2_12/14/2021_9:50,0,17.73728414,195.1101255,1011.025196,0,0,70.94913654,17.73728414,17.73728414,0,0,0,88.68642069,0,53.21185241,0,248.3219779,0,106.4237048,0,0,0,0,0,0,0,0,419374.4366,0,0,17.73728414,35.47456827,0,0,17.73728414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.1609889,0,12/14/2021,RRSAC2,9:50,9.269,223.4,320.4,208.36,0.15,95.9,10.99,8.12,104.87,3.57,0.37,3537,4173,1,,1.208108925
622,RRSAC2_12/20/2021_9:10,0,0,53.29020166,343.9640289,0,19.37825515,4.844563787,0,106.5804033,0,0,0,465.0781235,33.91194651,58.13476545,4.844563787,111.4249671,0,9.689127575,0,0,0,0,4.844563787,0,0,0,421.4770494,0,0,24.22281893,4.844563787,0,0,0,0,9.689127575,0,4.844563787,4.844563787,0,0,0,0,0,0,4.844563787,0,0,0,4.844563787,0,12/20/2021,RRSAC2,9:10,7.712,116.1,173.4,112.699,0.08,91.5,10.9,7.67,29.69,2.49,0.222,15998,16813,1,,1.548127004
623,RRSAC2_12/28/2021_9:10,0,0,9.470663172,192.5701511,0,0,9.470663172,0,94.70663172,0,0,0,31.56887724,0,34.72576496,3.156887724,28.41198951,0,3.156887724,0,0,0,6.313775447,6.313775447,0,0,0,299.9043338,0,0,22.09821407,3.156887724,0,3.156887724,3.156887724,0,0,0,6.313775447,0,0,0,0,0,0,0,3.156887724,0,0,0,0,0,12/28/2021,RRSAC2,9:10,7.41,87.7,132.1,85.855,0.06,97.8,11.73,7.8,45.47,2.12,0.23,50764,51143,1,,0.719926545
624,RRSAC2_12/6/2021_7:40,0,0.984004854,0.984004854,46.24822814,0,1.968009708,2.952014562,0.984004854,4.92002427,0,0,0,17.71208737,0,16.72808252,0,0.984004854,0,4.92002427,0,0,0,0,0,0,0,0.984004854,12.7920631,0,2.952014562,4.92002427,6.888033978,0,0.984004854,4.92002427,0,0,0,0,0,0,0,0,0,0.984004854,0,0,0,0,0,0,0,12/6/2021,RRSAC2,7:40,12.011,135.4,179.9,116.91,0.09,98,10.54,8.07,3.25,0.71,0.12,605798,606333,1,,1.01625515
625,RRSAC2_2/14/2022_8:20,0,119.2845763,39.76152544,1083.501568,0,59.64228816,19.88076272,29.82114408,785.2901275,0,0,0,347.9133476,0,39.76152544,9.940381361,337.9729663,9.940381361,9.940381361,0,0,0,9.940381361,0,0,0,0,149.1057204,0,9.940381361,0,0,0,19.88076272,9.940381361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/14/2022,RRSAC2,8:20,13.199,185.9,240.6,157.749,0.12,100,23.99,7.97,11.02,1.67,0.22,677903,678565,3,,1.257497026
626,RRSAC2_2/21/2022_8:20,0,101.4685277,0,608.8111665,0,5.968736926,113.4060016,5.968736926,185.0308447,0,0,0,310.3743202,0,71.62484311,0,310.3743202,5.968736926,23.8749477,0,0,0,0,0,0,0,0,137.2809493,0,0,17.90621078,29.84368463,0,23.8749477,5.968736926,0,0,0,5.968736926,0,0,0,0,0,0,0,0,0,0,0,0,0,2/21/2022,RRSAC2,8:20,11.718,167.5,224.6,146.697,0.11,101.4,10.99,8.03,9.03,1.31,0.24,708392,708882,1,,0.930775744
628,RRSAC2_2/7/2022_8:10,0,11.24877344,5.624386719,58.49362187,0,0,5.624386719,0,8.99901875,0,0,0,14.62340547,2.249754687,7.874141406,0,20.24779219,0,2.249754687,0,0,0,1.124877344,0,0,0,0,8.99901875,0,0,1.124877344,0,0,1.124877344,2.249754687,0,0,1.124877344,0,2.249754687,0,0,0,0,0,0,0,0,0,0,0,0,2/7/2022,RRSAC2,8:10,9.697,126.1,178.3,115.917,0.08,104.9,11.92,8.17,2.93,1.88,0.32,661716,662184,1,,0.888985813
629,RRSAC2_3/14/2022_8:10,1.840193641,184.0193641,1.840193641,112.2518121,0,0,12.88135549,0,0,0,0,0,0,0,9.200968209,0,16.56174277,0,1.840193641,0,0,0,0,0,0,0,0,1.840193641,0,0,23.92251733,0,0,16.56174277,0,0,0,1.840193641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/14/2022,RRSAC2,8:10,13.044,134.5,174.3,113.29,0.08,101.1,10.64,7.89,6.2,2.05,-0.31,803422,804018,1,,1.132127232
630,RRSAC2_3/21/2022_8:10,0,37.36713033,4.821565204,124.155304,0,2.410782602,25.31321732,0,3.616173903,0,0,0,1.205391301,0,3.616173903,0,31.34017383,0,3.616173903,0,1.205391301,0,0,1.205391301,0,0,0,8.43773911,0,2.410782602,24.10782602,4.821565204,0,21.69704342,0,0,0,4.821565204,1.205391301,0,0,0,0,0,3.616173903,0,0,0,0,1.205391301,1.205391301,0,3/21/2022,RRSAC2,8:10,14.055,134.2,169.6,110.218,0.08,100.1,10.29,7.68,7.81,2.5,-0.28,835144,835897,1,,1.430355379
631,RRSAC2_3/28/2022_8:10,0,5.646910006,5.646910006,180.7011202,0,3.764606671,11.29382001,3.764606671,1.882303335,0,0,0,3.764606671,0,13.17612335,0,77.17443672,0,11.29382001,0,0,0,0,0,0,0,0,31.99915671,0,3.764606671,60.23370674,0,0,92.23286342,3.764606671,0,0,7.529213342,0,1.882303335,0,0,0,0,0,0,5.646910006,0,0,1.882303335,1.882303335,0,3/28/2022,RRSAC2,8:10,17.618,142.7,166,107.904,0.08,98.4,9.38,7.97,7.19,4.11,-0.31,868674,869410,1,,1.398063159
632,RRSAC2_3/7/2022_8:15,0,137.1174635,8.846287966,442.3143983,0,0,44.23143983,8.846287966,110.5785995,0,0,0,79.6165917,0,13.26943195,0,101.7323116,0,4.423143983,0,0,0,0,0,0,0,0,115.0017436,0,0,39.80829585,0,0,39.80829585,0,0,0,4.423143983,0,0,0,0,0,4.423143983,0,0,0,0,0,0,0,0,3/7/2022,RRSAC2,8:15,11.943,147.2,195.3,127.971,0.09,99.9,10.77,7.95,7.63,1.83,-0.27,770451,770992,1,,1.027652404
633,RRSAC2_4/11/2022_10:00,0,0,26.58800994,156.8692587,0,0,0,10.63520397,0,0,0,0,0,7.976402983,21.27040796,0,42.54081591,7.976402983,34.56441292,0,0,0,0,0,0,0,2.658800994,0,0,26.58800994,77.10522884,287.1505074,0,29.24681094,18.61160696,0,5.317601989,0,0,0,0,0,0,0,0,0,0,0,0,21.27040796,0,0,4/11/2022,RRSAC2,10:00,15.545,135.3,165.8,107.345,0.08,98.8,9.84,7.88,6.74,2.36,-0.36,911801,912461,1,,1.253697941
634,RRSAC2_4/18/2022_10:00,0,7.872391985,3.148956794,159.0223181,0,3.148956794,1.574478397,3.148956794,12.59582717,0,4.723435191,0,1.574478397,0,14.17030558,1.574478397,20.46821916,0,29.91508955,0,0,0,0,1.574478397,0,0,0,37.78748153,0,9.446870384,26.76613275,4.723435191,0,25.19165435,3.148956794,0,7.872391985,1.574478397,0,0,0,0,0,1.574478397,0,0,1.574478397,0,0,4.723435191,0,0,4/18/2022,RRSAC2,10:00,15.116,135.3,166.7,108.385,0.08,100.9,10.14,7.95,7.08,1.85,-0.37,923380,924023,1,,1.221405722
635,RRSAC2_4/25/2022_9:50,0,0,13.85192993,169.6861416,0,3.462982481,3.462982481,0,6.925964963,0,0,0,34.62982481,0,27.70385985,0,45.01877226,0,145.4452642,0,0,0,0,0,0,0,0,339.3722832,0,38.0928073,124.6673693,41.55578978,0,107.3524569,20.77789489,0,20.77789489,10.38894745,3.462982481,17.31491241,0,0,0,0,0,0,0,0,0,0,0,0,4/25/2022,RRSAC2,9:50,16.469,126.6,151.3,98.34,0.07,101.6,9.93,7.85,8.73,2.82,-0.38,933865,934556,1,,1.312583754
636,RRSAC2_4/4/2022_11:50,0,0,12.01923737,120.1923737,0,15.02404672,9.014428028,6.009618686,0,0,0,0,0,3.004809343,9.014428028,3.004809343,102.1635176,6.009618686,48.07694948,0,0,0,0,6.009618686,0,0,0,0,0,18.02885606,48.07694948,357.5723118,0,117.1875644,18.02885606,0,3.004809343,0,0,0,0,0,0,0,0,0,0,0,0,12.01923737,0,0,4/4/2022,RRSAC2,11:50,16.995,140.3,165.6,107.619,0.08,104.9,10.12,8.1,7.42,3.75,-0.31,904666,905250,1,,1.109332724
637,RRSAC4_1/10/2022_8:40,0,10.75250402,5.376252011,505.367689,0,10.75250402,32.25751206,0,69.89127613,0,0,0,150.5350563,5.376252011,80.64378015,5.376252011,64.51502413,0,0,0,5.376252011,0,0,16.12875603,0,0,0,139.7825522,0,5.376252011,10.75250402,16.12875603,0,0,16.12875603,0,0,0,0,5.376252011,0,5.376252011,0,0,0,0,0,0,0,0,0,0,1/10/2022,RRSAC4,8:40,9.216,125.4,179.5,116.654,0.09,99.4,11.41,7.92,12.46,1.08,0.02,86901,87445,1,,1.033351031
638,RRSAC4_1/17/2022_10:00,0,8.000647369,24.00194211,760.0615,0,8.000647369,16.00129474,8.000647369,40.00323684,0,0,0,64.00517895,0,48.00388421,0,32.00258947,0,8.000647369,0,0,0,8.000647369,8.000647369,0,0,0,304.0246,0,0,16.00129474,8.000647369,0,16.00129474,16.00129474,0,0,0,8.000647369,8.000647369,0,0,0,0,0,0,0,0,0,0,0,0,1/17/2022,RRSAC4,10:00,8.995,148.2,213.4,138.744,0.1,99.6,11.49,7.98,10.42,0.52,-0.03,97056,97385,1,,0.624949428
639,RRSAC4_1/24/2022_9:25,0,0,5.968736926,280.5306355,0,2.984368463,8.953105389,38.79679002,23.87494771,0,0,0,32.82805309,0,29.84368463,0,38.79679002,0,2.984368463,0,0,0,0,5.968736926,0,0,0,176.0777393,0,5.968736926,5.968736926,11.93747385,0,8.953105389,8.953105389,0,0,0,0,11.93747385,0,0,0,0,0,0,0,0,0,0,0,0,1/24/2022,RRSAC4,9:25,9.701,136.9,193.4,125.73,0.09,100.3,11.38,7.87,6.3,0.63,-0.07,105716,106136,1,,0.797807781
640,RRSAC4_1/3/2022_8:40,0,14.12131429,32.94973336,371.8612764,0,4.707104765,37.65683811,0,221.2339239,0,4.707104765,0,437.7607431,18.82841906,89.43499053,0,108.2634096,0,4.707104765,0,0,0,14.12131429,4.707104765,0,0,0,127.0918286,0,4.707104765,0,14.12131429,0,9.414209529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/3/2022,RRSAC4,8:40,6.766,127.1,195,126.804,0.09,95.9,11.71,7.9,12.08,0.9,0.02,65242,65708,1,,0.885186728
641,RRSAC4_1/31/2022_8:15,0,5.570821131,2.785410565,284.1118777,0,0,8.356231696,13.92705283,169.9100445,0,0,0,33.42492678,0,11.14164226,0,27.85410565,0,0,0,0,0,11.14164226,2.785410565,0,0,2.785410565,44.56656904,0,0,0,0,0,0,2.785410565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/31/2022,RRSAC4,8:15,9.412,137.9,196.2,127.909,0.09,100.8,11.53,7.96,7.15,1.29,0.42,633172,633802,3,,1.196711671
642,RRSAC4_11/15/2021_8:00,4.46137794,0,17.84551176,133.8413382,0,0,13.38413382,4.46137794,17.84551176,0,0,0,54087.96148,8.922755879,80.30480291,0,13.38413382,0,40.15240146,0,0,0,0,4.46137794,0,0,0,26.76826764,0,8.922755879,13.38413382,17.84551176,0,4.46137794,13.38413382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46137794,0,0,11/15/2021,RRSAC4,8:00,14.094,144.2,182,118.26,0.09,91.8,9.38,7.75,12.71,1.09,0.23,557487,558077,1,,1.120729978
643,RRSAC4_11/22/2021_9:45,0,0,0.957168358,13.40035701,0,0,0,1.914336716,0,0,0,0,4.78584179,0,3.828673432,0,0.957168358,0,5.743010148,0,0,1.914336716,0,0.957168358,0,0,0.957168358,1.914336716,0.957168358,2.871505074,1.914336716,8.614515221,0,0.957168358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/22/2021,RRSAC4,9:45,11.939,141.4,187.1,121.594,0.09,97.1,10.4,7.95,8.75,0.45,-0.19,2563,3113,1,,1.044748285
644,RRSAC4_11/29/2021_7:40,0,0,4.601770952,69.94691846,0,1.840708381,0,1.840708381,11.04425028,0,1.840708381,0,3.681416761,0.92035419,1.840708381,0,7.362833523,0,6.442479332,0,0,0,0,0.92035419,0,0.92035419,0,27.61062571,1.840708381,0.92035419,0.92035419,11.04425028,0,0,2.761062571,0,0,0,0,0,0,0,0,0,0.92035419,0,0,0,0,0,0,0,11/29/2021,RRSAC4,7:40,11.51,142.4,192.9,125.114,0.09,100.3,10.98,8.08,4.39,0.52,0.2,591237,591809,1,,1.086538216
645,RRSAC4_11/8/2021_9:45,0,0,6.580532461,49.35399346,0,11.51593181,0,5.757965903,0,0,0,0,0,0,6.580532461,0,4.935399346,0,14.80619804,0,0,0,0,2.467699673,0,3.29026623,0,2.467699673,1.645133115,3.29026623,9.048232134,34.54779542,0,4.112832788,5.757965903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/8/2021,RRSAC4,9:45,13.996,143.3,181,117.432,0.09,92.1,9.49,7.82,12.8,0.3,-0.21,535276,535916,1,,1.215707095
646,RRSAC4_12/14/2021_9:10,0,0,47.92065251,102.6871125,0,0,4.563871668,2.281935834,6.845807501,0,0,0,15.97355083,0,2.281935834,0,22.81935834,0,2.281935834,0,0,0,0,0,0,0,0,34602.13402,0,4.563871668,4.563871668,6.845807501,0,2.281935834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.40967917,0,12/14/2021,RRSAC4,9:10,9.563,142,201.4,130.93,0.1,97.5,11.11,8.1,41.55,2.01,0.21,2766,3535,1,,1.460748056
647,RRSAC4_12/20/2021_8:50,0,6.388866467,31.94433233,408.8874539,0,6.388866467,38.3331988,6.388866467,95.832997,0,6.388866467,0,677.2198455,51.11093173,51.11093173,0,76.6663976,0,31.94433233,0,0,0,0,12.77773293,0,0,0,217.2214599,0,0,6.388866467,0,0,0,0,0,0,0,6.388866467,0,0,0,0,0,0,0,0,0,0,6.388866467,6.388866467,0,12/20/2021,RRSAC4,8:50,7.416,102.7,154.5,100.361,0.07,93.4,11.17,7.7,79.24,4.09,0.39,15479,15994,1,,0.978264303
648,RRSAC4_12/28/2021_9:00,0,1.611394542,1.611394542,153.0824815,0,4.834183626,4.834183626,0,56.39880896,0,0,0,20.94812904,3.222789084,17.72533996,6.445578168,14.50255088,0,14.50255088,0,0,0,3.222789084,1.611394542,0,0,0,83.79251619,0,4.834183626,9.668367251,3.222789084,0,3.222789084,4.834183626,0,0,0,16.11394542,1.611394542,0,0,0,0,0,0,1.611394542,0,0,1.611394542,0,0,12/28/2021,RRSAC4,9:00,7.42,78.4,118,76.703,0.06,96.6,11.59,7.78,47.7,1.86,0.17,50165,50770,1,,1.149223113
649,RRSAC4_12/6/2021_7:25,0,0.840962615,0,43.73005597,0,0.840962615,4.204813074,0,5.886738304,0,0,0,19.34214014,0,10.09155138,0,3.363850459,0,2.522887844,0,0,0.840962615,0,0.840962615,0,0.840962615,0,37.00235505,0,5.045775689,5.886738304,4.204813074,0,3.363850459,2.522887844,0,0,0.840962615,0,1.68192523,0,0,0,1.68192523,0,0,0,0,0,0,0,0,12/6/2021,RRSAC4,7:25,11.813,136.2,182.2,118.406,0.09,95.3,10.31,8.03,1.58,0.73,0.96,605172,605798,1,,1.189113502
650,RRSAC4_2/14/2022_8:10,0,53.88782488,4.145217298,426.9573817,0,16.58086919,37.30695568,20.72608649,136.7921708,0,0,0,74.61391137,0,37.30695568,0,298.4556455,0,0,0,0,0,0,4.145217298,0,4.145217298,4.145217298,74.61391137,0,4.145217298,4.145217298,0,0,4.145217298,0,0,0,0,0,8.290434596,0,0,0,0,0,0,0,0,0,0,0,0,2/14/2022,RRSAC4,8:10,12.863,150.9,196.5,127.748,0.09,100.3,10.59,8,7.81,1.39,0.26,677111,677746,2,,1.206209383
651,RRSAC4_2/21/2022_8:10,0,140.609668,0,270.6736108,0,3.515241699,112.4877343,3.515241699,73.82007568,0,0,0,119.5182178,0,45.69814209,0,330.4327197,0,17.57620849,0,0,0,0,3.515241699,0,0,0,133.5791845,0,0,17.57620849,28.12193359,0,21.09145019,17.57620849,0,0,0,0,7.030483398,0,0,0,0,0,0,0,0,0,0,0,0,2/21/2022,RRSAC4,8:10,11.745,140.1,187.7,122,0.09,100.9,10.93,8,4.89,0.66,0.19,707607,708231,1,,1.185314417
652,RRSAC4_2/28/2022_8:10,0,183.2553344,0,261.0000216,0,16.65957585,97.18085915,16.65957585,222.127678,0,0,0,122.1702229,0,27.76595975,0,99.9574551,0,8.329787925,0,0,0,0,0,0,0,0,224.904274,0,0,44.4255356,5.55319195,0,2.776595975,11.1063839,0,5.55319195,5.55319195,0,5.55319195,0,0,0,0,0,0,0,0,0,0,0,0,2/28/2022,RRSAC4,8:10,10.079,138.1,193.1,125.404,0.09,102.5,11.54,7.97,4.36,0.24,-0.26,738145,738777,1,,1.200510756
653,RRSAC4_2/7/2022_7:50,0,13.76320515,0.860200322,55.91302091,0,1.720400643,11.18260418,1.720400643,25.80600965,0,0,0,17.20400643,0,7.741802895,0,50.75181898,0,0,0,0,0,0,1.720400643,0,0,0,13.76320515,0,0.860200322,4.301001608,2.580600965,0,1.720400643,5.16120193,0,0,0,0,1.720400643,0,0.860200322,0,0,0,0,0,0,0,0,0,0,2/7/2022,RRSAC4,7:50,9.623,126,178.2,115.84,0.08,104.9,11.93,8.16,3.45,2.68,0.39,660975,661587,1,,1.162519909
654,RRSAC4_3/14/2022_8:00,0,206.8659883,2.089555437,89.85088377,0,4.179110875,12.53733262,0,0,0,0,0,0,0,2.089555437,0,45.97021962,0,2.089555437,0,0,0,0,2.089555437,0,0,0,4.179110875,0,0,31.34333156,2.089555437,0,12.53733262,2.089555437,0,0,2.089555437,0,2.089555437,0,0,0,0,0,0,0,0,0,0,0,0,3/14/2022,RRSAC4,8:00,12.842,134.3,174.9,113.709,0.08,100.7,10.64,7.86,6.71,1.73,-0.26,802641,803304,1,,1.259396568
655,RRSAC4_3/21/2022_8:00,0,91.86283466,5.484348337,132.9954472,0,2.742174168,8.226522508,0,1.371087084,0,0,0,1.371087084,8.226522508,2.742174168,0,50.73022212,0,16.45304501,0,1.371087084,0,0,4.113261253,0,0,0,16.45304501,0,1.371087084,47.98804795,1.371087084,0,19.19521918,0,0,1.371087084,10.96869668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/21/2022,RRSAC4,8:00,13.94,133.9,169.8,110.398,0.08,98.3,10.15,7.74,3.76,1.6,-0.36,834266,834928,1,,1.257497026
656,RRSAC4_3/28/2022_8:00,0,13.87461663,1.982088091,194.2446329,0,0,17.83879282,0,0,0,0,0,0,1.982088091,5.946264272,0,75.31934744,0,15.85670472,0,0,0,1.982088091,0,0,0,0,3.964176181,0,5.946264272,53.51637845,0,0,39.64176181,0,0,0,0,0,0,0,0,0,1.982088091,0,0,0,0,0,1.982088091,0,0,3/28/2022,RRSAC4,8:00,17.444,142.7,166.7,108.403,0.08,97.7,9.34,7.93,5.01,4.98,-0.29,867825,868489,1,,1.261296111
657,RRSAC4_3/7/2022_8:10,0,268.7050755,5.483777051,115.1593181,0,2.741888525,16.45133115,2.741888525,2.741888525,0,0,0,0,0,5.483777051,0,57.57965903,0,0,0,0,2.741888525,0,0,0,0,0,10.9675541,0,2.741888525,60.32154756,2.741888525,0,13.70944263,0,0,0,2.741888525,0,0,0,0,0,0,2.741888525,0,0,0,0,2.741888525,0,0,3/7/2022,RRSAC4,8:10,11.917,130.7,174.2,113.3,0.08,99.3,10.71,7.94,13.01,1.66,-0.2,769713,770313,1,,1.139725401
658,RRSAC5_1/10/2022_8:20,0,0,18.4156692,41287.93035,0,0,9.2078346,0,36.8313384,0,0,0,27.6235038,0,18.4156692,0,58.3162858,0,3.0692782,0,0,0,3.0692782,0,0,0,0,67.5241204,0,6.1385564,15.346391,9.2078346,0,0,3.0692782,0,0,0,3.0692782,0,0,0,0,6.1385564,0,0,0,3.0692782,0,0,0,0,1/10/2022,RRSAC5,8:20,9.354,125.9,179.5,116.694,0.09,98.7,11.3,7.99,13.64,0.82,-0.05,86362,86898,1,,1.018154692
659,RRSAC5_1/17/2022_9:40,0,0,84.78347817,74009.69619,0,0,9.420386463,9.420386463,34.54141703,0,0,0,21.98090175,3.140128821,6.280257642,0,15.70064411,0,9.420386463,0,0,0,0,15.70064411,0,0,0,75.36309171,0,0,6.280257642,15.70064411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.140128821,0,0,1/17/2022,RRSAC5,9:40,9.03,148.2,213.2,138.59,0.1,99.5,11.47,7.97,11.45,0.56,-0.03,96525,97004,1,,0.909880779
660,RRSAC5_1/24/2022_9:10,0,51.6120193,51.6120193,2554.794955,0,25.80600965,180.6420676,77.41802895,232.2540869,0,0,0,258.0600965,0,438.7021641,51.6120193,309.6721158,0,0,0,0,0,77.41802895,0,0,0,0,903.2103378,0,25.80600965,25.80600965,0,0,51.6120193,51.6120193,0,0,51.6120193,51.6120193,0,0,0,0,25.80600965,0,0,0,0,0,0,0,0,1/24/2022,RRSAC5,9:10,9.651,136.7,193.4,125.71,0.09,100,91.37,7.85,5.56,0.68,-0.16,105134,105644,1,,0.968766591
661,RRSAC5_1/3/2022_8:30,0,0,39.81498632,159.2599453,0,4.423887369,26.54332421,8.847774737,154.8360579,0,22.11943684,0,433.5409621,17.69554947,88.47774737,0,75.20608527,0,17.69554947,0,0,4.423887369,4.423887369,0,0,0,0,101.7494095,0,4.423887369,8.847774737,53.08664842,0,8.847774737,4.423887369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.423887369,0,0,1/3/2022,RRSAC5,8:30,6.789,124.5,190.9,124.074,0.09,96.7,11.78,7.87,9.5,0.78,0.03,64645,65240,NA,zoop score not collected,1.13022769
662,RRSAC5_1/31/2022_8:00,0,1.614854592,1.614854592,40783.15271,0,0,6.459418366,3.229709183,56.51991071,0,0,0,29.06738265,0,8.074272958,0,20.99310969,0,1.614854592,0,0,0,0,0,0,0,0,19.3782551,0,1.614854592,1.614854592,0,0,0,0,0,0,0,0,0,0,0,0,3.229709183,0,0,0,0,0,0,0,0,1/31/2022,RRSAC5,8:00,9.171,131.7,188.7,122.603,0.09,101.5,11.64,7.96,9.85,1.68,0.33,632570,632896,2,,0.619250801
664,RRSAC5_11/22/2021_9:25,0.881813395,0,1.76362679,38.79978938,0,0.881813395,0,1.76362679,0,0,0,0,5.29088037,0,4.409066975,0,0.881813395,0,4.409066975,0,0,0,0,0.881813395,0,0,0,3.52725358,0,2.645440185,1.76362679,11.46357414,0,0,0.881813395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/22/2021,RRSAC5,9:25,12.062,140.7,186.9,121.507,0.09,96.2,10.34,8,7.08,0.83,-0.02,1968,2565,1,,1.134026774
665,RRSAC5_11/29/2021_7:25,0,0,5.668291756,10218.10808,0,2.834145878,0.70853647,0.70853647,2.125609409,0,0,0,4.251218817,0.70853647,1.417072939,0,12.04511998,0,0.70853647,0,0,0,0,0,0,0,0,12.04511998,0.70853647,1.417072939,2.834145878,12.75365645,0,0.70853647,0.70853647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/29/2021,RRSAC5,7:25,11.291,142.4,192,124.529,0.09,99.5,10.8,8.07,4.24,0.44,0.08,590491,591234,1,,1.411359955
666,RRSAC5_11/8/2021_9:30,0,0,3.605771211,63.1009962,0,4.507214014,2.704328409,7.211542423,0,0,0,0,1.802885606,0,4.507214014,0,1.802885606,0,20.73318447,0,0,0,0,1.802885606,0,0,0.901442803,1.802885606,3.605771211,6.31009962,21.63462727,20.73318447,0,2.704328409,15.32452765,0,0,0,0,0,0,0,0,0,0.901442803,0,0,0,0,3.605771211,0,0,11/8/2021,RRSAC5,9:30,13.851,142.4,181,117.655,0.09,94.5,9.76,7.85,12.27,0.42,-0.24,534682,535266,1,,1.109332724
667,RRSAC5_12/14/2021_9:00,0,0,12.99858264,114.3875272,0,5.199433056,18.19801569,2.599716527,7.799149583,0,2.599716527,0,15.59829917,0,20.79773222,0,33.79631486,0,15.59829917,0,0,0,0,0,0,0,0,39405.20327,0,0,2.599716527,18.19801569,0,2.599716527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.39886611,0,12/14/2021,RRSAC5,9:00,9.375,141.7,201.9,131.19,0.1,97.2,11.13,8.14,16.34,1.24,0.01,2093,2768,1,,1.282191077
668,RRSAC5_12/20/2021_8:30,0,5.393879066,43.15103253,280.4817114,0,0,0,0,97.08982319,0,0,0,512.4185113,0,64.72654879,5.393879066,107.8775813,0,26.96939533,0,0,10.78775813,0,0,0,0,0,70.12042786,0,5.393879066,10.78775813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.393879066,0,0,12/20/2021,RRSAC5,8:30,7.681,102.3,152.7,99.164,0.07,90.7,10.81,7.7,32.46,2.82,0.21,14869,15479,1,,1.158720825
669,RRSAC5_12/28/2021_8:50,0,0,0,110.8300204,0,2.77075051,24.93675459,2.77075051,41.56125765,0,0,0,5.54150102,0,38.79050714,11.08300204,24.93675459,0,11.08300204,0,0,0,2.77075051,8.312251529,0,0,0,263.2212984,0,0,24.93675459,8.312251529,0,0,19.39525357,0,0,0,11.08300204,0,0,0,0,0,0,0,0,0,0,0,0,0,12/28/2021,RRSAC5,8:50,7.414,73.5,113.3,75.705,0.06,96.5,11.58,7.78,37.96,1.99,0.26,49683,50158,1,,0.902282609
670,RRSAC5_12/6/2021_7:15,0.76406763,0,3.056270519,57.30507223,0,2.292202889,4.584405778,2.292202889,6.112541038,0,0,0,16.80948785,0.76406763,13.75321733,0,3.056270519,0,12.22508208,0,0,0.76406763,0,0,0,0,0,7.640676297,0.76406763,6.112541038,10.69694682,17.57355548,0,3.056270519,0.76406763,0,0,0,0,0,0,0,0,0,0.76406763,0,0,0,0,2.292202889,0,0,12/6/2021,RRSAC5,7:15,11.99,135.5,180.3,117.204,0.09,97.2,10.48,8.13,3.41,1.18,0.17,603762,604451,1,,1.308784669
671,RRSAC5_2/14/2022_8:00,0,166.0508191,6.150030337,528.902609,0,36.90018202,55.35027303,24.60012135,184.5009101,0,0,0,135.3006674,0,67.65033371,0,590.4029124,0,6.150030337,0,0,6.150030337,0,0,0,0,0,61.50030337,0,0,0,12.30006067,0,18.45009101,12.30006067,0,0,0,0,6.150030337,0,0,0,0,0,0,0,0,6.150030337,0,0,0,2/14/2022,RRSAC5,8:00,12.838,150.3,195.7,127.183,0.09,100.3,10.6,7.96,4.78,1.97,0.2,676420,676955,2,,1.01625515
